sp_id	sp_gq_id	age	sex
938440398	450003442	23	M
938440525	450003442	22	F
938440524	450003442	19	F
938440403	450003442	18	M
938440523	450003442	23	F
938440522	450003442	22	F
938440521	450003442	21	F
938440520	450003442	18	F
938440519	450003442	19	F
938440518	450003442	18	F
938440517	450003442	20	F
938440516	450003442	19	F
938440515	450003442	19	F
938440514	450003442	19	F
938440513	450003442	18	F
938440404	450003442	17	F
938440405	450003442	21	F
938440364	450003442	19	M
938440365	450003442	22	M
938440366	450003442	22	M
938440367	450003442	25	M
938440368	450003442	20	M
938440369	450003442	23	M
938440370	450003442	18	M
938440371	450003442	22	M
938440372	450003442	20	M
938440373	450003442	21	M
938440374	450003442	19	M
938440375	450003442	19	M
938440376	450003442	19	M
938440377	450003442	20	M
938440378	450003442	18	M
938440379	450003442	19	M
938440380	450003442	19	M
938440381	450003442	24	M
938440406	450003442	22	F
938440408	450003442	23	F
938440435	450003442	19	F
938440436	450003442	19	F
938440437	450003442	19	F
938440438	450003442	19	F
938440439	450003442	19	F
938440440	450003442	18	F
938440441	450003442	18	F
938440442	450003442	22	F
938440443	450003442	19	F
938440444	450003442	19	F
938440445	450003442	19	F
938440402	450003442	23	M
938440401	450003442	19	M
938440400	450003442	23	M
938440468	450003442	19	F
939629322	450030750	89	F
939629341	450030750	77	F
939629342	450030750	88	F
939629343	450030750	73	F
939629344	450030750	86	F
939629296	450030750	92	F
939629295	450030750	99	F
939629294	450030750	81	F
939629328	450030750	77	F
939629327	450030750	90	F
939629326	450030750	89	F
939629325	450030750	77	F
939629324	450030750	87	F
939629323	450030750	79	F
940520155	450030750	72	M
939629320	450030750	70	F
939629319	450030750	84	F
939629318	450030750	100	F
939629317	450030750	83	F
939629316	450030750	85	F
939629315	450030750	83	F
939629314	450030750	87	F
939629267	450030750	78	F
939629293	450030750	84	F
939629292	450030750	90	F
939629291	450030750	87	F
939377452	450030750	64	F
939377453	450030750	45	F
940520158	450030750	71	M
940520159	450030750	90	M
940520157	450030750	90	M
939629290	450030750	72	F
939629289	450030750	88	F
939629288	450030750	93	F
939629287	450030750	93	F
939629281	450030750	79	F
939629282	450030750	83	F
939629283	450030750	86	F
939629284	450030750	102	F
939629285	450030750	88	F
939629286	450030750	83	F
939629338	450030750	100	F
939629339	450030750	90	F
939629313	450030750	88	F
939629312	450030750	66	F
939629266	450030750	66	F
939629265	450030750	71	F
939629264	450030750	89	F
939629263	450030750	86	F
939629262	450030750	94	F
939629261	450030750	85	F
940520141	450030750	82	M
940520140	450030750	72	M
940520139	450030750	83	M
940520138	450030750	81	M
940520137	450030750	77	M
940520136	450030750	72	M
939629260	450030750	72	F
939629321	450030750	79	F
939629279	450030750	84	F
939629278	450030750	75	F
939629259	450030750	100	F
940520142	450030750	73	M
940520143	450030750	72	M
939629277	450030750	69	F
939629276	450030750	86	F
939629275	450030750	73	F
939629274	450030750	83	F
939629273	450030750	83	F
939629272	450030750	89	F
939629271	450030750	86	F
939629258	450030750	85	F
939629257	450030750	88	F
939629256	450030750	97	F
939629270	450030750	90	F
939629311	450030750	81	F
939629310	450030750	69	F
939629309	450030750	87	F
939629308	450030750	78	F
939629307	450030750	100	F
939629269	450030750	84	F
939629268	450030750	86	F
940520144	450030750	73	M
940520145	450030750	92	M
940520146	450030750	81	M
940520147	450030750	74	M
940520148	450030750	76	M
940520149	450030750	76	M
940520150	450030750	93	M
940520151	450030750	89	M
940520152	450030750	90	M
940520153	450030750	78	M
940520154	450030750	90	M
939629306	450030750	90	F
939629305	450030750	88	F
939629304	450030750	82	F
939629303	450030750	76	F
939629302	450030750	91	F
939629301	450030750	77	F
939629300	450030750	87	F
940520156	450030750	88	M
939629345	450030750	90	F
939629299	450030750	85	F
939629298	450030750	83	F
939629280	450030750	86	F
939629337	450030750	78	F
939629336	450030750	72	F
939629335	450030750	77	F
939629334	450030750	85	F
939629333	450030750	88	F
939629332	450030750	71	F
939629331	450030750	92	F
939629330	450030750	86	F
939629329	450030750	80	F
939629297	450030750	70	F
939629340	450030750	78	F
940410197	450046531	59	M
939302549	450046531	58	F
940410196	450046531	62	M
940220998	450046532	90	F
940220995	450046532	96	F
940756661	450046532	69	M
940220994	450046532	80	F
940410298	450046532	43	M
940220996	450046532	90	F
940756662	450046532	87	M
940220997	450046532	89	F
940756663	450046532	70	M
940756664	450046532	80	M
939629527	450030751	88	F
940520160	450030751	88	M
940520161	450030751	102	M
940520162	450030751	66	M
940520163	450030751	86	M
940520164	450030751	104	M
940520165	450030751	78	M
940520166	450030751	81	M
940520167	450030751	96	M
940520168	450030751	71	M
940520169	450030751	93	M
940520170	450030751	91	M
940520171	450030751	88	M
940520172	450030751	76	M
940520173	450030751	67	M
940520174	450030751	81	M
940520175	450030751	74	M
940520176	450030751	81	M
940520177	450030751	83	M
940520178	450030751	88	M
940520179	450030751	85	M
940520180	450030751	80	M
940520181	450030751	88	M
940520182	450030751	68	M
940520183	450030751	70	M
940520184	450030751	82	M
940520185	450030751	74	M
940520186	450030751	82	M
940520187	450030751	69	M
940520188	450030751	67	M
940520189	450030751	77	M
940520190	450030751	80	M
940520191	450030751	104	M
940520192	450030751	66	M
940520193	450030751	81	M
940520194	450030751	71	M
940520195	450030751	77	M
940520196	450030751	74	M
940520197	450030751	86	M
940520198	450030751	69	M
940520199	450030751	66	M
940520200	450030751	88	M
940520201	450030751	80	M
940520202	450030751	89	M
940520203	450030751	79	M
940520204	450030751	84	M
940520205	450030751	87	M
940520206	450030751	83	M
940520207	450030751	84	M
940520208	450030751	85	M
940520209	450030751	65	M
940520210	450030751	79	M
940520211	450030751	77	M
940520212	450030751	90	M
940520213	450030751	71	M
940520214	450030751	74	M
940520215	450030751	69	M
940520216	450030751	69	M
940520217	450030751	76	M
940520218	450030751	77	M
940520219	450030751	75	M
940520220	450030751	65	M
940520221	450030751	98	M
940520222	450030751	89	M
940520223	450030751	81	M
940520224	450030751	93	M
940520225	450030751	90	M
940520226	450030751	81	M
940520227	450030751	90	M
940520228	450030751	89	M
940520229	450030751	77	M
940520230	450030751	79	M
940520231	450030751	76	M
940520232	450030751	78	M
940520233	450030751	90	M
940520234	450030751	80	M
940520235	450030751	77	M
940520236	450030751	84	M
940520237	450030751	77	M
940520238	450030751	78	M
939377454	450030751	60	F
939377455	450030751	59	F
939377456	450030751	59	F
939377457	450030751	45	F
939377458	450030751	62	F
939377459	450030751	29	F
939377460	450030751	61	F
939377461	450030751	59	F
939377462	450030751	58	F
940320439	450030751	63	M
940320438	450030751	57	M
940320437	450030751	57	M
940320436	450030751	46	M
940320435	450030751	57	M
940320434	450030751	34	M
940320433	450030751	37	M
940320432	450030751	58	M
940320431	450030751	56	M
940320430	450030751	36	M
940320429	450030751	63	M
940320428	450030751	64	M
940320427	450030751	49	M
940320426	450030751	56	M
940320425	450030751	48	M
939629346	450030751	97	F
939629347	450030751	71	F
939629348	450030751	91	F
939629349	450030751	85	F
939629350	450030751	102	F
939629351	450030751	97	F
939629352	450030751	77	F
939629353	450030751	72	F
939629354	450030751	99	F
939629355	450030751	89	F
939629356	450030751	67	F
939629357	450030751	69	F
939629358	450030751	84	F
939629359	450030751	89	F
939629360	450030751	87	F
939629361	450030751	83	F
939629362	450030751	86	F
939629363	450030751	80	F
939629364	450030751	72	F
939629365	450030751	101	F
939629366	450030751	85	F
939629367	450030751	95	F
939629368	450030751	105	F
939629369	450030751	92	F
939629370	450030751	98	F
939629371	450030751	76	F
939629372	450030751	101	F
939629373	450030751	89	F
939629374	450030751	82	F
939629375	450030751	79	F
939629376	450030751	73	F
939629377	450030751	79	F
939629378	450030751	83	F
939629379	450030751	94	F
939629380	450030751	95	F
939629381	450030751	77	F
939629382	450030751	89	F
939629383	450030751	83	F
939629384	450030751	78	F
939629385	450030751	101	F
939629386	450030751	93	F
939629387	450030751	80	F
939629388	450030751	96	F
939629389	450030751	93	F
939629390	450030751	88	F
939629391	450030751	81	F
939629392	450030751	92	F
939629393	450030751	103	F
939629394	450030751	88	F
939629395	450030751	88	F
939629396	450030751	65	F
939629397	450030751	85	F
939629398	450030751	89	F
939629399	450030751	80	F
939629400	450030751	83	F
939629401	450030751	73	F
939629402	450030751	99	F
939629403	450030751	89	F
939629404	450030751	89	F
939629405	450030751	85	F
939629406	450030751	74	F
939629407	450030751	87	F
939629408	450030751	90	F
939629409	450030751	76	F
939629410	450030751	92	F
939629411	450030751	87	F
939629412	450030751	75	F
939629413	450030751	91	F
939629414	450030751	87	F
939629415	450030751	85	F
939629416	450030751	80	F
939629417	450030751	88	F
939629418	450030751	88	F
939629419	450030751	94	F
939629420	450030751	78	F
939629421	450030751	78	F
939629422	450030751	69	F
939629423	450030751	89	F
939629424	450030751	86	F
939629425	450030751	92	F
939629426	450030751	92	F
939629427	450030751	90	F
939629428	450030751	91	F
939629429	450030751	91	F
939629430	450030751	85	F
939629431	450030751	88	F
939629432	450030751	85	F
939629433	450030751	77	F
939629434	450030751	81	F
939629435	450030751	95	F
939629436	450030751	70	F
939629437	450030751	86	F
939629438	450030751	97	F
939629439	450030751	72	F
939629440	450030751	78	F
939629441	450030751	73	F
939629442	450030751	77	F
939629443	450030751	89	F
939629444	450030751	82	F
939629445	450030751	76	F
939629446	450030751	79	F
939629447	450030751	81	F
939629448	450030751	90	F
939629449	450030751	96	F
939629450	450030751	69	F
939629451	450030751	84	F
939629452	450030751	97	F
939629453	450030751	88	F
939629454	450030751	65	F
939629455	450030751	69	F
939629456	450030751	95	F
939629457	450030751	84	F
939629458	450030751	77	F
939629459	450030751	86	F
939629460	450030751	88	F
939629461	450030751	80	F
939629462	450030751	93	F
939629463	450030751	71	F
939629464	450030751	94	F
939629465	450030751	89	F
939629466	450030751	79	F
939629467	450030751	81	F
939629468	450030751	95	F
939629469	450030751	77	F
939629470	450030751	74	F
939629471	450030751	86	F
939629472	450030751	75	F
939629473	450030751	66	F
939629474	450030751	87	F
939629475	450030751	95	F
939629476	450030751	78	F
939629477	450030751	79	F
939629478	450030751	87	F
939629479	450030751	87	F
939629480	450030751	86	F
939629481	450030751	65	F
939629482	450030751	103	F
939629483	450030751	86	F
939629484	450030751	86	F
939629485	450030751	94	F
939629486	450030751	86	F
939629487	450030751	88	F
939629488	450030751	81	F
939629489	450030751	90	F
939629490	450030751	105	F
939629491	450030751	90	F
939629492	450030751	89	F
939629493	450030751	85	F
939629494	450030751	93	F
939629495	450030751	83	F
939629496	450030751	81	F
939629497	450030751	70	F
939629498	450030751	90	F
939629499	450030751	86	F
939629500	450030751	87	F
939629501	450030751	84	F
939629502	450030751	95	F
939629503	450030751	75	F
939629504	450030751	84	F
939629505	450030751	66	F
939629506	450030751	80	F
939629507	450030751	83	F
939629508	450030751	88	F
939629509	450030751	85	F
939629510	450030751	90	F
939629511	450030751	90	F
939629512	450030751	88	F
939629513	450030751	99	F
939629514	450030751	95	F
939629515	450030751	93	F
939629516	450030751	88	F
939629517	450030751	71	F
939629518	450030751	86	F
939629519	450030751	79	F
939629520	450030751	95	F
939629521	450030751	86	F
939629522	450030751	75	F
939629523	450030751	83	F
939629524	450030751	91	F
939629525	450030751	84	F
939629526	450030751	74	F
939629528	450030751	78	F
939629529	450030751	85	F
939629530	450030751	76	F
939629531	450030751	92	F
939629532	450030751	78	F
939629533	450030751	86	F
939629534	450030751	90	F
939629535	450030751	91	F
939629536	450030751	94	F
939629537	450030751	79	F
939629538	450030751	91	F
939629539	450030751	93	F
939629540	450030751	99	F
939629541	450030751	83	F
939629542	450030751	88	F
939629543	450030751	95	F
939629544	450030751	89	F
939629545	450030751	85	F
939629546	450030751	98	F
939629547	450030751	97	F
939629548	450030751	83	F
939629549	450030751	89	F
939629550	450030751	83	F
939629551	450030751	87	F
939629552	450030751	82	F
939629553	450030751	85	F
939629554	450030751	92	F
939629555	450030751	100	F
939629556	450030751	90	F
939629557	450030751	70	F
939629558	450030751	79	F
939629559	450030751	65	F
939629560	450030751	87	F
939629561	450030751	72	F
939629562	450030751	96	F
939629563	450030751	67	F
939629564	450030751	95	F
939629565	450030751	81	F
939629566	450030751	88	F
939629567	450030751	90	F
939629568	450030751	78	F
939629569	450030751	93	F
939629570	450030751	69	F
939629571	450030751	91	F
939629572	450030751	84	F
939629573	450030751	88	F
939629574	450030751	92	F
939629575	450030751	89	F
939629576	450030751	88	F
939629577	450030751	97	F
939629578	450030751	84	F
939629579	450030751	86	F
939629580	450030751	83	F
939629581	450030751	77	F
939629582	450030751	75	F
939629583	450030751	75	F
939629584	450030751	81	F
939629585	450030751	86	F
939629586	450030751	83	F
939629587	450030751	75	F
939629588	450030751	96	F
939629589	450030751	93	F
939629590	450030751	103	F
939629591	450030751	82	F
939629592	450030751	102	F
939629593	450030751	90	F
939629594	450030751	84	F
939629595	450030751	91	F
939629596	450030751	79	F
939629597	450030751	65	F
939629598	450030751	83	F
939629599	450030751	96	F
939629600	450030751	75	F
939629601	450030751	66	F
939629602	450030751	91	F
939629603	450030751	85	F
939629604	450030751	91	F
939629605	450030751	80	F
939629606	450030751	83	F
939629607	450030751	76	F
939629608	450030751	81	F
940220405	450046533	78	F
940220406	450046533	88	F
942631483	450022256	16	M
942631482	450022256	16	M
942631484	450022256	17	M
942631485	450022257	37	M
942631486	450022257	36	M
942631494	450022258	14	F
942631490	450022258	17	F
942631487	450022258	16	F
942631488	450022258	15	F
942631492	450022258	17	F
942631493	450022258	17	F
942631491	450022258	17	F
942631489	450022258	17	F
940756836	450046534	87	M
940756835	450046534	66	M
940756834	450046534	79	M
940756833	450046534	80	M
940756832	450046534	94	M
940756831	450046534	69	M
940756830	450046534	85	M
940756829	450046534	76	M
940756828	450046534	68	M
940756827	450046534	89	M
940756826	450046534	86	M
940756825	450046534	81	M
940756824	450046534	87	M
940756823	450046534	87	M
940756822	450046534	97	M
940756821	450046534	85	M
939302818	450046534	62	F
940756844	450046534	76	M
940756843	450046534	87	M
940756842	450046534	86	M
940756841	450046534	74	M
940410318	450046534	62	M
940410317	450046534	41	M
940410316	450046534	56	M
940410315	450046534	56	M
940410314	450046534	54	M
940410313	450046534	47	M
940410312	450046534	46	M
940756840	450046534	92	M
940756839	450046534	83	M
940756838	450046534	79	M
940756837	450046534	77	M
940756820	450046534	73	M
940221424	450046534	85	F
940221425	450046534	74	F
940221426	450046534	83	F
940221427	450046534	93	F
940221428	450046534	78	F
940221429	450046534	90	F
940221430	450046534	84	F
940221431	450046534	76	F
940221432	450046534	77	F
940221433	450046534	89	F
940221434	450046534	98	F
940221435	450046534	78	F
940221436	450046534	80	F
940221437	450046534	86	F
940221438	450046534	71	F
940221439	450046534	86	F
940221440	450046534	88	F
940221441	450046534	94	F
940221442	450046534	94	F
940221443	450046534	78	F
940221444	450046534	85	F
940221445	450046534	92	F
940221446	450046534	97	F
940221447	450046534	97	F
940221448	450046534	79	F
940221449	450046534	78	F
940221450	450046534	67	F
940221451	450046534	67	F
940221452	450046534	85	F
940221453	450046534	84	F
940221454	450046534	78	F
940221455	450046534	88	F
940221456	450046534	78	F
940221457	450046534	66	F
940221458	450046534	81	F
940221459	450046534	83	F
940221460	450046534	80	F
940221461	450046534	84	F
